ID,Date,Element,Data_Value
GME00121246,2010-05-02,TMIN,71
GMW00034068,2015-07-10,TMIN,77
GMW00035032,2013-06-06,TMAX,250
GMW00035032,2011-04-15,TMAX,133
GMW00035032,2012-01-13,TMIN,22
GMW00034068,2007-11-13,TMAX,62
GMW00035032,2009-06-03,TMAX,194
GME00121246,2011-10-20,TMIN,8
GMW00035032,2012-06-22,TMAX,216
GME00121246,2009-04-03,TMAX,211
GMW00035032,2006-02-08,TMIN,22
GMW00035032,2008-11-15,TMIN,64
GME00121246,2010-05-02,TMAX,174
GMW00034068,2015-08-15,TMIN,176
GMW00035032,2015-05-19,TMAX,179
GME00121246,2005-09-03,TMAX,271
GME00121246,2007-01-08,TMIN,36
GMW00035032,2011-11-04,TMIN,75
GMW00035032,2009-02-21,TMIN,20
GME00121246,2008-01-22,TMIN,-3
GMW00034068,2006-11-05,TMIN,48
GME00121246,2006-11-24,TMIN,73
GMW00034068,2014-01-31,TMAX,51
GMW00035032,2006-12-03,TMAX,141
GMW00035032,2009-02-25,TMAX,81
GMW00034068,2007-01-27,TMIN,-19
GMW00035032,2015-05-01,TMIN,52
GMW00035032,2015-05-19,TMIN,93
GMW00034068,2009-02-28,TMAX,116
GMW00035032,2008-07-10,TMIN,150
GME00121246,2014-10-09,TMIN,135
GME00121246,2008-03-04,TMIN,-7
GMW00034068,2006-11-05,TMAX,111
GMW00035032,2012-01-13,TMAX,66
GMW00035032,2015-04-01,TMAX,94
GMW00035032,2013-01-31,TMAX,97
GMW00034068,2010-06-27,TMAX,299
GMW00034068,2012-05-15,TMAX,160
GME00121246,2014-08-22,TMAX,211
GMW00034068,2011-07-25,TMAX,233
GME00121246,2011-02-05,TMAX,109
GME00121246,2008-04-15,TMAX,111
GMW00035032,2006-02-14,TMAX,37
GMW00035032,2010-12-19,TMIN,-33
GMW00035032,2005-12-02,TMIN,-43
GMW00034068,2010-12-14,TMAX,-16
GMW00034068,2007-11-13,TMIN,25
GMW00034068,2010-12-10,TMIN,18
GME00121246,2008-04-15,TMIN,33
GMW00034068,2013-04-15,TMAX,264
GME00121246,2011-02-05,TMIN,82
GMW00035032,2005-07-12,TMAX,303
GMW00034068,2013-04-15,TMIN,81
GMW00035032,2010-11-23,TMAX,55
GME00121246,2006-01-29,TMAX,36
GMW00034068,2015-08-04,TMAX,298
GME00121246,2015-05-05,TMAX,260
GME00121246,2010-09-14,TMIN,120
GMW00035032,2009-01-21,TMIN,-30
GME00121246,2010-10-23,TMIN,-27
GME00121246,2007-05-17,TMIN,60
GMW00034068,2010-12-10,TMAX,43
GME00121246,2008-06-12,TMIN,100
GMW00034068,2009-07-11,TMIN,122
GMW00035032,2014-09-02,TMAX,202
GME00121246,2014-08-22,TMIN,61
GMW00034068,2014-12-13,TMIN,75
GMW00034068,2011-07-25,TMIN,117
GMW00034068,2013-02-12,TMIN,-28
GME00121246,2008-08-13,TMAX,229
GMW00035032,2012-05-29,TMIN,165
GMW00034068,2008-01-17,TMIN,35
GMW00035032,2010-03-24,TMAX,196
GMW00034068,2015-08-04,TMIN,151
GMW00035032,2009-10-15,TMAX,80
GMW00035032,2005-11-10,TMIN,44
GME00121246,2009-08-30,TMAX,237
GMW00034068,2007-11-01,TMIN,-2
GMW00035032,2010-05-17,TMAX,180
GMW00035032,2013-05-17,TMIN,105
GMW00034068,2009-02-06,TMIN,-9
GMW00035032,2009-06-01,TMAX,242
GMW00035032,2006-01-26,TMAX,-13
GME00121246,2007-07-05,TMIN,118
GMW00034068,2009-02-28,TMIN,18
GMW00035032,2008-11-15,TMAX,93
GME00121246,2005-07-21,TMIN,120
GMW00034068,2005-01-07,TMAX,100
GME00121246,2012-03-10,TMIN,9
GMW00035032,2013-01-23,TMAX,-11
GMW00035032,2014-03-27,TMIN,40
GMW00035032,2012-07-19,TMAX,234
GMW00035032,2011-11-04,TMAX,156
GMW00035032,2015-01-22,TMIN,1
GME00121246,2015-05-06,TMAX,197
GMW00035032,2010-10-02,TMAX,152
GMW00034068,2011-06-20,TMIN,94
GMW00034068,2014-01-31,TMIN,-30
GME00121246,2009-04-03,TMIN,80
GMW00035032,2009-10-15,TMIN,-21
GMW00035032,2013-01-23,TMIN,-41
GMW00035032,2014-03-24,TMAX,90
GME00121246,2010-09-15,TMAX,184
GMW00035032,2009-04-17,TMAX,119
GME00121246,2007-12-22,TMAX,-15
GME00121246,2014-08-17,TMIN,126
GMW00035032,2009-02-25,TMIN,-20
GME00121246,2007-12-22,TMIN,-41
GMW00035032,2015-01-22,TMAX,25
GME00121246,2012-11-11,TMIN,34
GMW00035032,2010-12-19,TMAX,41
GMW00035032,2014-05-03,TMIN,37
GMW00035032,2012-05-29,TMAX,265
GME00121246,2014-06-16,TMAX,220
GMW00035032,2014-03-27,TMAX,161
GMW00035032,2013-05-17,TMAX,142
GME00121246,2005-09-03,TMIN,157
GMW00035032,2005-04-06,TMAX,166
GME00121246,2006-02-13,TMAX,34
GMW00035032,2007-05-30,TMAX,185
GME00121246,2012-11-11,TMAX,115
GMW00035032,2009-06-01,TMIN,131
GMW00034068,2011-06-20,TMAX,179
GME00121246,2013-02-03,TMAX,51
GMW00034068,2005-04-14,TMIN,61
GME00121246,2010-06-14,TMAX,212
GME00121246,2009-03-09,TMAX,91
GMW00035032,2015-10-25,TMIN,53
GMW00035032,2015-10-25,TMAX,142
GMW00034068,2010-05-08,TMAX,176
GMW00034068,2010-05-08,TMIN,48
GMW00034068,2015-07-03,TMAX,369
GMW00034068,2009-06-05,TMAX,183
GMW00035032,2008-08-03,TMAX,277
GMW00034068,2010-04-28,TMAX,241
GME00121246,2015-02-02,TMAX,41
GMW00034068,2006-09-26,TMIN,147
GME00121246,2012-11-05,TMAX,93
GMW00035032,2008-08-03,TMIN,182
GMW00035032,2010-07-15,TMIN,148
GMW00034068,2008-01-24,TMAX,87
GME00121246,2010-07-29,TMIN,125
GMW00034068,2006-09-26,TMAX,199
GME00121246,2010-10-22,TMIN,-21
GME00121246,2011-06-23,TMIN,104
GME00121246,2010-07-29,TMAX,210
GMW00034068,2015-10-22,TMIN,51
GMW00034068,2015-03-12,TMIN,-34
GME00121246,2015-04-27,TMAX,148
GME00121246,2012-05-15,TMIN,49
GME00121246,2006-07-31,TMIN,158
GMW00035032,2013-01-07,TMIN,53
GME00121246,2006-07-31,TMAX,252
GMW00035032,2013-01-07,TMAX,99
GME00121246,2009-05-07,TMAX,221
GME00121246,2011-09-05,TMIN,134
GMW00034068,2006-04-08,TMAX,186
GMW00035032,2008-05-03,TMIN,48
GMW00034068,2015-10-22,TMAX,122
GME00121246,2012-05-15,TMAX,163
GMW00034068,2010-12-22,TMIN,10
GMW00034068,2007-11-23,TMAX,83
GMW00034068,2014-07-12,TMIN,168
GMW00034068,2007-11-23,TMIN,57
GMW00034068,2009-07-29,TMAX,298
GMW00035032,2006-06-14,TMAX,320
GMW00035032,2006-09-14,TMAX,272
GMW00035032,2009-08-31,TMAX,281
GMW00034068,2015-04-03,TMAX,123
GME00121246,2012-11-05,TMIN,52
GMW00035032,2010-11-12,TMAX,144
GMW00034068,2015-07-03,TMIN,208
GMW00035032,2006-04-07,TMIN,-2
GME00121246,2008-07-28,TMAX,327
GMW00034068,2005-05-25,TMAX,256
GMW00034068,2008-02-26,TMAX,155
GMW00035032,2006-11-19,TMAX,105
GMW00034068,2010-03-13,TMIN,3
GME00121246,2015-02-02,TMIN,-6
GMW00034068,2009-05-18,TMIN,82
GMW00034068,2009-06-05,TMIN,100
GME00121246,2006-11-24,TMAX,135
GMW00034068,2010-10-12,TMIN,32
GME00121246,2010-05-18,TMIN,63
GMW00034068,2015-08-01,TMIN,141
GME00121246,2006-02-05,TMAX,9
GMW00035032,2013-08-07,TMIN,165
GMW00035032,2013-08-07,TMAX,278
GME00121246,2011-07-11,TMAX,268
GMW00035032,2008-04-16,TMIN,40
GMW00035032,2010-11-12,TMIN,79
GMW00034068,2015-08-01,TMAX,269
GMW00034068,2014-04-26,TMAX,212
GMW00035032,2013-03-06,TMAX,154
GME00121246,2010-10-22,TMAX,72
GMW00035032,2013-03-06,TMIN,-5
GME00121246,2011-07-06,TMAX,272
GMW00034068,2007-02-05,TMIN,-17
GME00121246,2008-11-06,TMAX,124
GMW00035032,2008-04-16,TMAX,97
GMW00034068,2006-04-24,TMIN,51
GMW00034068,2014-04-26,TMIN,122
GMW00034068,2006-11-14,TMIN,101
GMW00035032,2012-10-02,TMIN,75
GME00121246,2007-12-10,TMIN,53
GMW00034068,2006-04-22,TMIN,91
GMW00034068,2010-12-02,TMIN,-107
GMW00034068,2005-01-02,TMIN,31
GMW00034068,2010-12-02,TMAX,-33
GMW00035032,2015-04-25,TMIN,62
GMW00035032,2006-03-31,TMIN,96
GME00121246,2008-01-12,TMAX,84
GME00121246,2009-05-07,TMIN,88
GMW00034068,2009-07-29,TMIN,106
GMW00034068,2015-06-20,TMIN,109
GMW00035032,2010-09-04,TMAX,208
GME00121246,2013-02-03,TMIN,16
GME00121246,2008-11-19,TMIN,41
GME00121246,2011-02-19,TMAX,45
GMW00034068,2011-07-22,TMIN,116
GMW00035032,2013-08-19,TMIN,144
GMW00034068,2015-04-22,TMAX,194
GMW00035032,2013-08-19,TMAX,250
GME00121246,2011-02-19,TMIN,-5
GMW00034068,2011-07-22,TMAX,222
GMW00035032,2014-04-09,TMIN,35
GME00121246,2008-12-03,TMIN,-15
GMW00034068,2010-08-17,TMIN,140
GMW00035032,2006-10-15,TMAX,175
GME00121246,2011-10-03,TMIN,91
GME00121246,2015-03-01,TMAX,101
GMW00034068,2012-07-17,TMIN,147
GME00121246,2008-11-06,TMIN,93
GMW00034068,2010-05-25,TMIN,116
GME00121246,2005-07-21,TMAX,226
GMW00034068,2006-04-18,TMIN,61
GMW00034068,2013-05-26,TMAX,96
GME00121246,2008-11-19,TMAX,90
GMW00035032,2014-11-27,TMIN,25
GMW00035032,2011-05-25,TMIN,53
GMW00035032,2014-04-09,TMAX,149
GME00121246,2015-01-10,TMAX,155
GME00121246,2011-08-02,TMAX,281
GMW00035032,2009-04-15,TMIN,89
GMW00034068,2012-06-12,TMAX,206
GMW00035032,2005-07-03,TMAX,276
GMW00034068,2015-03-12,TMAX,124
GMW00035032,2012-08-05,TMAX,250
GMW00034068,2009-11-28,TMIN,60
GME00121246,2014-07-08,TMIN,130
GMW00035032,2012-02-17,TMAX,83
GMW00035032,2006-10-15,TMIN,68
GMW00035032,2010-09-04,TMIN,99
GMW00034068,2008-10-20,TMAX,188
GMW00035032,2005-07-03,TMIN,177
GME00121246,2010-05-01,TMIN,101
GME00121246,2006-03-19,TMIN,-25
GMW00035032,2012-03-13,TMIN,38
GME00121246,2015-12-23,TMAX,117
GMW00035032,2011-11-15,TMIN,-20
GMW00035032,2015-06-23,TMIN,92
GME00121246,2009-03-09,TMIN,26
GMW00035032,2008-10-26,TMIN,15
GME00121246,2013-09-10,TMAX,165
GMW00035032,2015-06-23,TMAX,175
GME00121246,2014-08-19,TMAX,216
GMW00035032,2006-09-14,TMIN,142
GMW00034068,2014-07-01,TMAX,241
GMW00034068,2009-11-28,TMAX,114
GMW00034068,2010-07-28,TMIN,142
GMW00034068,2014-07-01,TMIN,86
GMW00035032,2007-06-15,TMIN,153
GMW00034068,2005-01-19,TMAX,78
GMW00034068,2009-10-21,TMIN,17
GMW00035032,2008-05-03,TMAX,196
GMW00035032,2006-06-14,TMIN,150
GMW00034068,2009-10-21,TMAX,146
GMW00034068,2009-01-27,TMIN,-46
GME00121246,2011-10-03,TMAX,252
GME00121246,2011-09-10,TMIN,169
GME00121246,2008-09-10,TMIN,125
GME00121246,2015-05-22,TMIN,42
GMW00035032,2006-11-19,TMIN,56
GME00121246,2013-09-10,TMIN,107
GMW00035032,2012-08-05,TMIN,173
GMW00034068,2007-04-01,TMIN,29
GMW00035032,2014-11-27,TMAX,66
GME00121246,2008-12-03,TMAX,36
GMW00034068,2010-06-11,TMIN,163
GMW00035032,2010-07-15,TMAX,262
GMW00035032,2006-09-27,TMAX,214
GME00121246,2010-06-12,TMIN,127
GMW00034068,2007-04-01,TMAX,183
GMW00035032,2006-09-27,TMIN,120
GME00121246,2014-11-16,TMAX,99
GME00121246,2014-08-19,TMIN,84
GMW00034068,2012-07-17,TMAX,232
GMW00035032,2005-05-18,TMAX,146
GME00121246,2011-10-22,TMIN,-21
GMW00035032,2012-10-02,TMAX,194
GMW00035032,2010-06-16,TMAX,218
GMW00034068,2010-03-13,TMAX,69
GMW00034068,2009-06-26,TMIN,156
GMW00035032,2010-12-12,TMAX,59
GMW00034068,2009-06-24,TMIN,145
GMW00035032,2010-06-21,TMAX,177
GMW00034068,2011-07-14,TMIN,138
GMW00034068,2007-11-12,TMIN,18
GMW00034068,2011-07-27,TMIN,153
GMW00034068,2010-04-29,TMAX,263
GMW00035032,2010-06-21,TMIN,86
GMW00034068,2011-03-11,TMIN,3
GME00121246,2013-04-29,TMAX,161
GMW00035032,2012-05-21,TMAX,259
GMW00035032,2015-06-20,TMIN,109
GMW00035032,2010-12-12,TMIN,1
GME00121246,2008-02-06,TMIN,27
GME00121246,2010-12-16,TMAX,-20
GMW00035032,2007-09-23,TMAX,247
GMW00035032,2007-10-17,TMAX,177
GMW00034068,2011-07-27,TMAX,248
GMW00035032,2008-06-02,TMAX,311
GME00121246,2010-12-16,TMIN,-59
GMW00034068,2006-09-14,TMAX,275
GME00121246,2013-04-29,TMIN,72
GMW00034068,2008-06-15,TMAX,182
GME00121246,2005-12-27,TMAX,0
GME00121246,2008-11-01,TMIN,53
GME00121246,2006-02-13,TMIN,-45
GMW00034068,2008-08-29,TMIN,133
GMW00034068,2013-06-09,TMAX,214
GMW00035032,2013-01-27,TMIN,-16
GMW00034068,2010-09-06,TMAX,212
GMW00034068,2010-01-02,TMIN,-18
GMW00035032,2012-05-21,TMIN,182
GMW00034068,2012-08-16,TMAX,266
GMW00034068,2010-05-25,TMAX,263
GMW00034068,2007-11-01,TMAX,65
GME00121246,2007-12-10,TMAX,78
GMW00034068,2010-10-01,TMIN,75
GMW00034068,2011-07-14,TMAX,207
GMW00034068,2012-12-18,TMAX,69
GMW00035032,2005-04-06,TMIN,44
GMW00034068,2008-08-29,TMAX,228
GMW00035032,2013-07-30,TMAX,246
GMW00035032,2008-06-02,TMIN,171
GME00121246,2011-07-11,TMIN,125
GME00121246,2007-01-08,TMAX,106
GMW00034068,2005-05-14,TMIN,113
GMW00035032,2008-10-27,TMIN,74
GMW00035032,2005-12-12,TMIN,-7
GMW00035032,2015-04-01,TMIN,32
GME00121246,2007-05-16,TMAX,142
GMW00034068,2011-05-02,TMIN,71
GME00121246,2010-04-13,TMAX,137
GMW00034068,2013-01-21,TMIN,-11
GMW00035032,2013-05-29,TMAX,131
GMW00035032,2012-06-22,TMIN,128
GMW00035032,2009-08-12,TMAX,270
GMW00035032,2013-07-30,TMIN,170
GMW00034068,2005-04-14,TMAX,198
GMW00034068,2013-01-21,TMAX,7
GMW00035032,2009-08-12,TMIN,158
GMW00035032,2013-06-27,TMIN,104
GMW00034068,2014-05-31,TMAX,221
GMW00034068,2009-04-29,TMIN,57
GMW00034068,2011-03-11,TMAX,122
GMW00035032,2009-03-30,TMIN,25
GME00121246,2007-05-16,TMIN,66
GME00121246,2014-05-18,TMAX,222
GMW00034068,2011-08-07,TMAX,228
GMW00034068,2010-12-22,TMAX,37
GMW00035032,2006-02-14,TMIN,-12
GMW00034068,2012-12-18,TMIN,23
GMW00034068,2010-10-20,TMIN,25
GME00121246,2015-03-30,TMIN,54
GME00121246,2015-01-23,TMIN,-35
GMW00035032,2006-05-29,TMAX,146
GMW00035032,2013-02-14,TMAX,24
GME00121246,2008-01-19,TMAX,136
GMW00034068,2012-08-16,TMIN,142
GMW00035032,2015-10-15,TMIN,35
GMW00035032,2015-10-15,TMAX,50
GMW00034068,2006-03-08,TMAX,54
GMW00034068,2011-08-07,TMIN,151
GMW00035032,2005-12-12,TMAX,58
GMW00035032,2009-03-30,TMAX,122
GMW00035032,2006-05-29,TMIN,81
GMW00035032,2011-11-10,TMAX,77
GMW00034068,2013-12-18,TMAX,83
GMW00035032,2005-01-15,TMAX,49
GMW00034068,2010-06-09,TMIN,159
GMW00035032,2006-04-15,TMAX,165
GMW00035032,2011-11-15,TMAX,44
GMW00035032,2013-12-23,TMIN,73
GMW00034068,2010-12-26,TMIN,-183
GMW00035032,2012-11-25,TMAX,151
GME00121246,2012-12-23,TMIN,52
GMW00034068,2015-07-25,TMAX,231
GMW00035032,2013-06-05,TMIN,102
GMW00035032,2010-01-20,TMAX,45
GME00121246,2014-08-15,TMIN,127
GMW00034068,2009-06-24,TMAX,249
GME00121246,2012-12-23,TMAX,136
GME00121246,2015-03-30,TMAX,117
GME00121246,2008-07-28,TMIN,164
GMW00035032,2009-03-15,TMAX,113
GMW00035032,2010-01-20,TMIN,4
GMW00035032,2007-03-03,TMIN,20
GME00121246,2010-11-12,TMAX,141
GME00121246,2015-04-27,TMIN,75
GMW00035032,2013-02-26,TMIN,6
GME00121246,2014-08-15,TMAX,166
GMW00035032,2007-03-03,TMAX,115
GMW00034068,2009-06-26,TMAX,276
GMW00035032,2009-01-21,TMAX,36
GMW00035032,2010-06-16,TMIN,116
GMW00035032,2012-11-25,TMIN,32
GMW00034068,2015-04-03,TMIN,-28
GMW00034068,2009-05-18,TMAX,215
GMW00034068,2010-10-12,TMAX,170
GMW00035032,2009-08-31,TMIN,86
GMW00034068,2014-05-31,TMIN,51
GMW00035032,2005-05-18,TMIN,42
GMW00035032,2005-01-15,TMIN,-34
GMW00035032,2010-03-26,TMAX,185
GMW00034068,2007-02-05,TMAX,60
GMW00035032,2013-06-06,TMIN,106
GMW00035032,2010-03-26,TMIN,69
GMW00035032,2013-12-23,TMAX,108
GMW00034068,2010-04-28,TMIN,69
GMW00035032,2012-12-09,TMIN,-87
GME00121246,2011-07-06,TMIN,152
GME00121246,2007-10-02,TMAX,199
GMW00034068,2010-12-14,TMIN,-64
GMW00034068,2012-09-21,TMIN,48
GME00121246,2015-02-01,TMIN,1
GME00121246,2015-02-01,TMAX,29
GMW00034068,2011-05-02,TMAX,197
GME00121246,2008-01-18,TMIN,60
GME00121246,2015-11-20,TMAX,102
GME00121246,2014-05-18,TMIN,76
GMW00034068,2006-08-01,TMIN,160
GME00121246,2005-09-07,TMIN,128
GME00121246,2008-11-01,TMAX,122
GME00121246,2007-05-22,TMAX,287
GMW00034068,2008-02-26,TMIN,65
GMW00034068,2013-06-09,TMIN,137
GME00121246,2013-11-20,TMIN,19
GMW00035032,2006-06-07,TMAX,212
GMW00034068,2014-08-29,TMAX,254
GMW00035032,2011-11-10,TMIN,55
GMW00035032,2006-06-07,TMIN,56
GMW00034068,2008-06-15,TMIN,90
GMW00034068,2006-08-01,TMAX,219
GMW00034068,2007-11-12,TMAX,90
GMW00034068,2005-05-23,TMIN,82
GME00121246,2008-01-18,TMAX,105
GMW00035032,2012-12-09,TMAX,23
GMW00034068,2008-01-24,TMIN,0
GMW00035032,2013-02-26,TMAX,59
GME00121246,2011-04-22,TMIN,68
GME00121246,2015-11-20,TMIN,35
GME00121246,2011-11-10,TMIN,55
GME00121246,2011-11-10,TMAX,77
GME00121246,2011-04-22,TMAX,268
GMW00035032,2013-01-27,TMAX,22
GMW00035032,2007-10-02,TMIN,138
GMW00034068,2010-06-09,TMAX,302
GMW00035032,2010-06-19,TMAX,171
GMW00035032,2010-06-19,TMIN,109
GMW00034068,2010-04-29,TMIN,69
GME00121246,2011-06-23,TMAX,218
GME00121246,2013-11-20,TMAX,70
GMW00035032,2013-10-25,TMAX,165
GMW00034068,2010-10-20,TMAX,106
GMW00034068,2014-08-29,TMIN,157
GMW00034068,2009-12-07,TMAX,97
GMW00034068,2006-01-16,TMAX,-18
GME00121246,2011-08-25,TMIN,157
GMW00035032,2007-01-27,TMAX,41
GMW00035032,2006-11-07,TMIN,33
GMW00035032,2007-07-11,TMAX,215
GMW00034068,2011-02-23,TMAX,33
GMW00034068,2014-12-26,TMAX,53
GMW00035032,2013-09-17,TMAX,147
GME00121246,2010-05-06,TMIN,60
GME00121246,2009-07-09,TMIN,115
GME00121246,2009-07-09,TMAX,212
GMW00034068,2010-12-07,TMIN,4
GME00121246,2010-05-06,TMAX,77
GMW00035032,2010-01-13,TMIN,-50
GMW00035032,2010-01-13,TMAX,-26
GMW00034068,2011-12-01,TMAX,117
GMW00035032,2010-09-01,TMIN,75
GMW00035032,2006-06-18,TMIN,122
GMW00035032,2005-04-29,TMIN,102
GMW00035032,2006-06-18,TMAX,307
GMW00034068,2014-12-26,TMIN,-4
GMW00034068,2006-09-01,TMIN,115
GME00121246,2011-06-27,TMAX,306
GMW00034068,2014-05-12,TMAX,166
GMW00035032,2010-09-01,TMAX,185
GMW00035032,2005-11-28,TMIN,7
GMW00034068,2011-07-10,TMIN,137
GMW00035032,2012-02-28,TMAX,120
GMW00035032,2012-02-29,TMAX,149
GME00121246,2011-02-22,TMAX,9
GME00121246,2011-06-27,TMIN,135
GMW00034068,2006-09-01,TMAX,244
GMW00035032,2007-07-11,TMIN,109
GMW00034068,2005-07-16,TMAX,305
GMW00035032,2012-02-28,TMIN,57
GME00121246,2011-03-23,TMIN,6
GMW00034068,2005-07-16,TMIN,170
GMW00035032,2012-02-29,TMIN,58
GME00121246,2015-04-30,TMAX,170
GME00121246,2006-12-16,TMIN,-27
GMW00035032,2010-06-29,TMIN,158
GME00121246,2009-09-11,TMAX,204
GMW00035032,2006-11-20,TMAX,91
GMW00034068,2012-08-21,TMAX,337
GME00121246,2007-10-05,TMAX,182
GMW00035032,2013-08-13,TMIN,113
GMW00034068,2014-04-28,TMIN,96
GME00121246,2007-10-05,TMIN,76
GMW00034068,2014-04-28,TMAX,160
GMW00034068,2014-10-19,TMIN,90
GMW00035032,2006-04-23,TMIN,22
GMW00034068,2011-04-20,TMAX,246
GME00121246,2007-10-18,TMIN,49
GMW00034068,2011-07-28,TMAX,246
GMW00034068,2007-01-11,TMAX,110
GMW00035032,2014-04-05,TMIN,118
GMW00034068,2007-01-11,TMIN,33
GMW00035032,2014-02-10,TMAX,61
GME00121246,2007-09-17,TMAX,232
GMW00035032,2013-12-25,TMIN,50
GMW00034068,2015-06-07,TMAX,274
GMW00034068,2005-03-15,TMIN,-8
GME00121246,2011-02-22,TMIN,-68
GMW00034068,2011-12-01,TMIN,-11
GMW00034068,2011-08-23,TMIN,189
GMW00034068,2005-05-15,TMAX,184
GME00121246,2006-12-16,TMAX,97
GMW00034068,2009-08-16,TMIN,141
GMW00035032,2008-04-21,TMIN,62
GMW00034068,2014-11-20,TMAX,91
GMW00034068,2011-08-23,TMAX,348
GMW00034068,2009-08-16,TMAX,335
GMW00035032,2010-04-10,TMAX,144
GMW00035032,2015-10-14,TMIN,30
GMW00034068,2012-08-21,TMIN,183
GMW00034068,2014-11-20,TMIN,18
GMW00035032,2010-06-29,TMAX,318
GMW00035032,2013-08-13,TMAX,223
GMW00034068,2011-04-20,TMIN,48
GMW00035032,2011-04-21,TMAX,259
GMW00034068,2014-05-12,TMIN,58
GMW00035032,2013-12-25,TMAX,125
GMW00034068,2012-06-01,TMAX,217
GMW00034068,2014-10-19,TMAX,231
GMW00034068,2009-08-27,TMAX,302
GMW00035032,2007-11-12,TMIN,26
GMW00034068,2015-03-20,TMAX,168
GME00121246,2011-06-17,TMAX,237
GME00121246,2005-12-30,TMAX,-16
GME00121246,2008-06-27,TMIN,128
GMW00035032,2007-11-12,TMAX,82
GMW00034068,2007-04-03,TMAX,175
GMW00034068,2005-07-15,TMAX,331
GMW00034068,2005-07-15,TMIN,158
GMW00034068,2006-01-14,TMAX,-29
GMW00034068,2005-10-17,TMIN,47
GMW00034068,2008-12-17,TMIN,2
GMW00035032,2013-10-15,TMAX,136
GME00121246,2011-06-17,TMIN,91
GMW00034068,2005-10-17,TMAX,154
GMW00034068,2009-08-27,TMIN,143
GME00121246,2007-12-01,TMAX,83
GMW00034068,2009-06-01,TMIN,107
GMW00035032,2007-04-04,TMIN,25
GMW00035032,2005-11-28,TMAX,33
GMW00034068,2011-02-13,TMAX,103
GMW00035032,2007-10-04,TMAX,214
GME00121246,2013-11-15,TMIN,30
GME00121246,2006-07-01,TMIN,142
GMW00035032,2005-04-26,TMAX,158
GME00121246,2006-07-01,TMAX,280
GMW00034068,2009-01-10,TMIN,-159
GME00121246,2008-06-27,TMAX,234
GMW00034068,2012-06-01,TMIN,107
GME00121246,2006-01-28,TMAX,16
GME00121246,2013-11-15,TMAX,76
GMW00035032,2008-01-27,TMAX,85
GME00121246,2008-08-18,TMAX,266
GMW00034068,2009-01-10,TMAX,-46
GMW00034068,2005-08-15,TMIN,117
GME00121246,2006-10-27,TMIN,138
GMW00035032,2013-10-15,TMIN,97
GMW00035032,2013-11-02,TMAX,158
GMW00034068,2014-01-03,TMIN,39
GMW00034068,2007-03-01,TMIN,67
GME00121246,2008-03-29,TMIN,56
GMW00034068,2007-03-01,TMAX,113
GMW00035032,2013-11-02,TMIN,78
GMW00034068,2010-05-07,TMAX,99
GMW00034068,2014-01-03,TMAX,114
GME00121246,2005-11-06,TMAX,133
GMW00034068,2014-06-15,TMIN,104
GMW00035032,2011-04-21,TMIN,85
GME00121246,2005-11-06,TMIN,32
GMW00034068,2012-03-21,TMIN,1
GMW00034068,2012-03-21,TMAX,182
GME00121246,2010-09-04,TMIN,84
GMW00034068,2014-06-15,TMAX,243
GMW00035032,2009-01-24,TMAX,68
GMW00034068,2011-07-10,TMAX,266
GME00121246,2010-09-04,TMAX,210
GMW00034068,2006-03-30,TMAX,145
GMW00035032,2005-04-29,TMAX,215
GMW00034068,2014-11-26,TMIN,54
GMW00035032,2010-09-05,TMAX,198
GMW00034068,2014-08-26,TMIN,128
GME00121246,2011-03-23,TMAX,174
GMW00035032,2010-09-05,TMIN,77
GMW00034068,2008-03-03,TMAX,118
GMW00035032,2009-01-24,TMIN,9
GMW00034068,2014-08-26,TMAX,221
GME00121246,2009-12-26,TMIN,-29
GMW00034068,2014-11-26,TMAX,72
GMW00035032,2015-07-17,TMAX,352
GMW00035032,2007-12-25,TMAX,-23
GMW00035032,2015-07-17,TMIN,188
GME00121246,2012-05-26,TMAX,249
GMW00034068,2006-03-30,TMIN,75
GME00121246,2012-05-26,TMIN,101
GME00121246,2007-12-01,TMIN,60
GMW00035032,2015-10-14,TMAX,55
GMW00035032,2008-04-21,TMAX,175
GMW00035032,2010-02-11,TMIN,-55
GMW00034068,2010-08-07,TMIN,98
GMW00035032,2014-10-27,TMAX,124
GME00121246,2008-08-22,TMIN,124
GME00121246,2008-08-22,TMAX,240
GMW00035032,2011-06-17,TMAX,228
GME00121246,2007-01-29,TMIN,27
GMW00035032,2011-06-17,TMIN,105
GMW00034068,2011-02-23,TMIN,-84
GMW00034068,2008-09-23,TMAX,143
GME00121246,2013-12-20,TMAX,70
GMW00034068,2014-07-22,TMAX,290
GMW00034068,2014-07-22,TMIN,188
GMW00034068,2014-06-26,TMAX,239
GMW00034068,2008-05-07,TMAX,231
GMW00035032,2014-10-27,TMIN,59
GME00121246,2010-10-10,TMAX,197
GMW00035032,2006-04-23,TMAX,175
GME00121246,2009-12-29,TMAX,29
GMW00034068,2010-12-20,TMIN,-36
GMW00035032,2013-12-29,TMAX,84
GMW00034068,2009-12-04,TMAX,76
GMW00034068,2010-08-07,TMAX,254
GMW00035032,2013-12-29,TMIN,1
GMW00034068,2014-08-06,TMIN,123
GMW00034068,2014-08-06,TMAX,269
GME00121246,2007-07-31,TMAX,198
GME00121246,2014-10-04,TMIN,73
GMW00034068,2008-09-23,TMIN,47
GME00121246,2014-09-30,TMAX,209
GME00121246,2007-02-12,TMIN,66
GME00121246,2009-12-29,TMIN,-36
